,frame_id,frame_c_score,peak_risk_level,nose_frame_x,nose_frame_y,nose_frame_z_norm,nose_visibility,l_shoulder_frame_x,l_shoulder_frame_y,l_shoulder_frame_z_norm,l_shoulder_visibility,l_elbow_frame_x,l_elbow_frame_y,l_elbow_frame_z_norm,l_elbow_visibility,l_wrist_frame_x,l_wrist_frame_y,l_wrist_frame_z_norm,l_wrist_visibility,r_shoulder_frame_x,r_shoulder_frame_y,r_shoulder_frame_z_norm,r_shoulder_visibility,r_elbow_frame_x,r_elbow_frame_y,r_elbow_frame_z_norm,r_elbow_visibility,r_wrist_frame_x,r_wrist_frame_y,r_wrist_frame_z_norm,r_wrist_visibility,l_hip_frame_x,l_hip_frame_y,l_hip_frame_z_norm,l_hip_visibility,l_knee_frame_x,l_knee_frame_y,l_knee_frame_z_norm,l_knee_visibility,l_ankle_frame_x,l_ankle_frame_y,l_ankle_frame_z_norm,l_ankle_visibility,r_hip_frame_x,r_hip_frame_y,r_hip_frame_z_norm,r_hip_visibility,r_knee_frame_x,r_knee_frame_y,r_knee_frame_z_norm,r_knee_visibility,r_ankle_frame_x,r_ankle_frame_y,r_ankle_frame_z_norm,r_ankle_visibility,c_score,b_score,a_score,leg_score,trunk_score,neck_score,wrist_score,lower_arm_score,upper_arm_score,trunk_angle,neck,r_knee,l_knee,r_wrist,l_wrist,r_lower_arm,l_lower_arm,r_upper_arm_frontal,r_upper_arm_sag,l_upper_arm_frontal,l_upper_arm_sag,frame
106,106,6,Medium Risk,1043,276,0.05951562151312828,1.0,1061,340,-0.10766755789518356,1.0,1145,392,-0.04274773225188255,0.98,1101,349,0.10822687298059464,0.42,937,362,0.04645806923508644,1.0,899,456,0.11845163255929947,0.8,921,516,0.19237232208251953,0.16,1038,579,-0.06688307225704193,1.0,1162,648,-0.02432711236178875,0.99,1102,798,0.05963195860385895,0.97,965,588,0.06671959906816483,1.0,1003,762,0.09466752409934998,0.8,1005,934,0.08485005795955658,0.91,6,5,5,3,2,2,2,1,4,5.235907869371305,27.596802466515584,8.537663679393063,98.59497551454731,10.8118874195317,41.87879053428631,149.135231084565,80.55779505349601,38.69620812174701,4.795291939301663,62.5007977400202,84.80195774964429,106
107,107,4,Medium Risk,1041,277,0.060501351952552795,1.0,1058,340,-0.10660967230796814,1.0,1143,393,-0.04379663243889809,0.97,1103,351,0.11252154409885406,0.42,931,368,0.05511019378900528,1.0,894,462,0.13428129255771637,0.8,922,522,0.21484880149364471,0.16,1036,581,-0.06737446039915085,1.0,1161,647,-0.030131513252854347,0.98,1100,797,0.05419596657156944,0.97,962,592,0.0672004297375679,1.0,1000,767,0.09128279983997345,0.8,1002,937,0.08156309276819229,0.91,4,5,3,3,1,2,2,1,4,4.738490431790877,27.251558874924825,8.847593580177943,100.84063523893981,6.770516457564412,39.78149533112418,146.89084100860526,82.18375370379022,39.26751404237234,5.800872426017123,60.92793457894679,83.652429853601,107
108,108,4,Medium Risk,1041,278,0.05136336013674736,1.0,1053,340,-0.10867749154567719,1.0,1141,394,-0.05343916267156601,0.98,1105,357,0.09499841183423996,0.43,927,368,0.05399663746356964,1.0,887,467,0.12931595742702484,0.8,920,526,0.1937546283006668,0.17,1033,583,-0.06741297990083694,1.0,1156,646,-0.02513805963099003,0.98,1093,799,0.05815824121236801,0.97,958,594,0.06723799556493759,1.0,998,769,0.0948837548494339,0.8,995,939,0.09187624603509903,0.92,4,5,3,3,1,2,2,1,4,4.624613249213511,28.09405836806647,8.706750716360403,100.54967921759743,6.553828779590447,42.168962566345684,147.63278469717858,81.14464405271515,38.09707373588407,4.148883737573648,57.114840484742636,79.83790623246085,108
109,109,4,Medium Risk,1041,280,0.05399228632450104,1.0,1049,341,-0.1072932705283165,1.0,1140,394,-0.053242266178131104,0.98,1106,369,0.09786764532327652,0.43,926,368,0.05951740965247154,1.0,885,468,0.13228565454483032,0.8,916,531,0.2008182853460312,0.18,1028,585,-0.0675223171710968,1.0,1152,647,-0.025067687034606934,0.98,1087,799,0.05691714957356453,0.97,954,597,0.06733893603086472,1.0,993,772,0.09456600248813629,0.81,991,941,0.0907607451081276,0.92,4,5,3,3,1,2,2,1,4,4.32241455939106,30.4108948203949,8.705918328427913,100.7826375675171,5.294631861541916,43.17425492689851,147.71510739793553,84.50935835641108,37.27740304545735,3.946656043597708,53.94248359436499,77.05948621100113,109
110,110,4,Medium Risk,1038,283,0.050505463033914566,1.0,1049,344,-0.11261577904224396,1.0,1139,400,-0.05385304242372513,0.98,1100,388,0.1064162328839302,0.43,921,368,0.057441551238298416,1.0,883,473,0.13244885206222534,0.8,916,530,0.21840505301952362,0.17,1023,588,-0.06755439192056656,1.0,1147,649,-0.01616326905786991,0.98,1078,801,0.07099196314811707,0.97,950,600,0.06736693531274796,1.0,989,775,0.1056254655122757,0.81,987,942,0.11842944473028183,0.93,4,5,3,3,1,2,2,1,4,4.351421478228959,32.23857292700481,8.564166965578437,101.33864904887889,3.3771488265421965,40.58472271337368,146.52710442205526,84.69466070133548,35.53518431631601,4.026945336259104,48.611234392778414,72.34563723001855,110
111,111,4,Medium Risk,1037,286,0.04537375271320343,1.0,1049,348,-0.11184103041887283,1.0,1132,410,-0.05663083866238594,0.98,1094,387,0.09867195039987564,0.43,918,369,0.052644599229097366,1.0,879,478,0.11556363850831985,0.8,911,534,0.17576026916503906,0.16,1021,593,-0.0654192715883255,1.0,1142,651,-0.01572374626994133,0.98,1071,803,0.06648533791303635,0.97,947,604,0.0652364119887352,1.0,985,780,0.10566847771406174,0.81,984,944,0.11782537400722504,0.93,4,5,3,3,1,2,2,1,4,4.405472026681222,32.26039088834705,8.821193659434527,101.76043782821553,4.558030550804972,41.12935165156824,147.61554946822594,83.15384660687029,34.45226869479528,2.8350025548989417,47.142989319528866,70.69148584275203,111
112,112,4,Medium Risk,1037,289,0.0437421016395092,1.0,1045,350,-0.11135866492986679,1.0,1127,417,-0.056403644382953644,0.98,1092,392,0.10284006595611572,0.44,915,372,0.05225241184234619,1.0,875,481,0.1209210604429245,0.79,908,535,0.18516938388347626,0.16,1017,596,-0.06511634588241577,1.0,1138,651,-0.01597336120903492,0.98,1065,803,0.06502936780452728,0.97,943,606,0.06492675840854645,1.0,980,782,0.10635284334421158,0.8,981,945,0.11854980885982513,0.93,4,5,3,3,1,2,2,1,4,4.432126027678293,33.21884629948917,9.593732051567201,102.15623078981169,2.4959968075062307,38.60036609776472,147.39596819283747,83.76833032187871,34.99841772085792,3.186993690311118,45.451810232763606,69.36571282871162,112
113,113,4,Medium Risk,1035,291,0.0414932481944561,1.0,1039,351,-0.11525198072195053,1.0,1123,423,-0.06603512912988663,0.97,1093,399,0.08502449840307236,0.44,915,371,0.051823657006025314,1.0,875,481,0.12102408707141876,0.78,908,539,0.18901106715202332,0.16,1015,598,-0.0651574581861496,1.0,1133,654,-0.013453169725835323,0.98,1061,806,0.07345367968082428,0.96,939,608,0.06496858596801758,1.0,976,782,0.111806720495224,0.8,978,946,0.13169844448566437,0.93,4,5,3,3,1,2,2,1,4,4.5817296915815495,35.06421986553829,10.27351098300332,102.14356919689021,5.93125913899965,35.54726948432747,147.68509176335272,87.49171056068968,33.77515163481206,3.8116032988385578,43.4660794501542,66.82783226284121,113
114,114,4,Medium Risk,1033,291,0.044344790279865265,1.0,1037,353,-0.11464700102806091,1.0,1115,428,-0.06469392031431198,0.97,1098,403,0.08497529476881027,0.46,914,371,0.05307495594024658,1.0,870,480,0.12498131394386292,0.78,900,544,0.18938234448432922,0.18,1011,600,-0.06570851057767868,1.0,1128,659,-0.018973644822835922,0.98,1058,812,0.07061613351106644,0.96,935,610,0.06551222503185272,1.0,972,783,0.11414508521556854,0.79,974,949,0.13873133063316345,0.93,4,5,3,3,1,2,2,1,4,4.489285336376979,36.10745444728937,10.412509988383675,102.06775706481702,3.606816512267443,22.9043761360424,148.50475319832006,94.99919076050777,33.89253574444539,3.6205304075445226,41.664304406704495,65.31388077550604,114
115,115,4,Medium Risk,1032,293,0.04680074378848076,1.0,1033,353,-0.11390475928783417,1.0,1108,428,-0.06638552248477936,0.97,1112,413,0.07993198931217194,0.47,912,371,0.06314633786678314,1.0,866,479,0.1460573524236679,0.78,896,546,0.22116442024707794,0.19,1009,601,-0.06615933775901794,1.0,1124,662,-0.022551506757736206,0.98,1056,815,0.06253770738840103,0.96,932,612,0.06595790386199951,1.0,967,785,0.11350035667419434,0.79,971,953,0.1440533697605133,0.93,4,5,3,3,1,2,1,2,4,4.047098347360918,36.19736778995593,10.043005075477339,101.74147263173847,4.285401088537839,-4.150562168248825,148.7811426241213,105.39985403753856,35.67050299745795,4.863112842946218,38.49973234148865,62.99195961175277,115
116,116,4,Medium Risk,1033,292,0.05978774651885033,1.0,1031,352,-0.10860319435596466,1.0,1098,434,-0.07349378615617752,0.97,1117,421,0.055430296808481216,0.49,913,366,0.07278107851743698,1.0,869,477,0.15289629995822906,0.78,894,544,0.22980371117591858,0.21,1006,601,-0.06789472699165344,1.0,1120,665,-0.03537105768918991,0.98,1052,819,0.03624778985977173,0.96,929,611,0.06771359592676163,1.0,963,786,0.1092800572514534,0.78,969,957,0.13869395852088928,0.93,4,5,3,3,1,2,1,2,4,3.282392130308406,36.60760268674059,9.514389940852027,101.25253230895906,5.712262425271717,-2.2971416442385078,148.27397419310267,108.7051161697162,35.30464638250028,4.698570883622072,31.12897835564267,54.49183729453169,116
117,117,4,Medium Risk,1032,292,0.06225673854351044,1.0,1027,352,-0.11176860332489014,1.0,1091,439,-0.09133735299110413,0.97,1122,432,0.028493938967585564,0.51,911,365,0.07972319424152374,1.0,866,476,0.16901439428329468,0.78,894,543,0.2564610540866852,0.23,1002,601,-0.07014099508523941,1.0,1118,667,-0.03671721741557121,0.98,1051,821,0.035358306020498276,0.96,926,612,0.06996791809797287,1.0,961,786,0.11159324645996094,0.77,966,959,0.1418268084526062,0.93,4,5,3,3,1,2,1,2,4,3.01758425600018,37.82131902191129,9.345445835847272,100.27869988025923,5.1794126220127055,2.505779726609461,147.0815502166959,110.90926845003777,35.562628566112956,5.227033824924743,26.608247474342726,47.654428472938115,117
118,118,4,Medium Risk,1031,292,0.06254950165748596,1.0,1025,351,-0.10514544695615768,1.0,1088,442,-0.08720588684082031,0.97,1123,438,0.017305942252278328,0.54,910,364,0.08223573863506317,1.0,868,476,0.16800346970558167,0.76,893,542,0.25207218527793884,0.24,998,600,-0.07008202373981476,1.0,1115,667,-0.041170280426740646,0.97,1049,822,0.019404126331210136,0.96,921,611,0.06990664452314377,1.0,957,787,0.09861600399017334,0.76,963,960,0.11871757358312607,0.92,4,5,3,3,1,2,1,2,4,2.4614947477729796,37.391612349683314,8.506139806972328,99.52890931483837,7.9515691911729505,7.675068664620682,149.53023547525135,115.70155103750139,34.94822055554628,6.683153634122862,26.185497426749574,46.011812958634195,118
119,119,3,Low Risk,1031,292,0.061990849673748016,1.0,1024,349,-0.10331705212593079,1.0,1082,445,-0.09810318797826767,0.97,1124,446,-0.007522230036556721,0.56,910,359,0.08721403777599335,1.0,869,475,0.16185250878334045,0.74,893,543,0.23883557319641113,0.24,994,600,-0.06993301957845688,1.0,1113,667,-0.037801120430231094,0.97,1046,821,0.02815215475857258,0.95,918,611,0.06975749880075455,1.0,953,786,0.09659543633460999,0.76,960,960,0.11518073827028275,0.92,3,4,3,3,1,2,1,2,3,2.293260207212365,39.10197481282165,8.159037252429187,99.18846969541875,8.507247659519464,9.026909539022256,148.98021180761143,120.46197384694406,33.40744091779715,6.529466750330971,24.9454485337131,42.029289102593104,119
120,120,3,Low Risk,1034,291,0.06417708843946457,1.0,1023,347,-0.0983128771185875,1.0,1075,447,-0.11471465975046158,0.97,1122,449,-0.056528277695178986,0.59,911,352,0.08976346999406815,1.0,869,471,0.15664295852184296,0.74,888,542,0.21930156648159027,0.26,991,599,-0.0698443129658699,1.0,1111,668,-0.035919394344091415,0.97,1043,822,0.03181540220975876,0.95,917,611,0.06966865062713623,1.0,950,786,0.09321069717407227,0.76,958,961,0.10399467498064041,0.92,3,4,3,3,1,2,1,2,3,2.2922426230479096,40.757421481461904,8.344285171477054,98.52684747562479,8.122066313081149,8.137056932451685,150.75039041613246,122.76662076495143,33.44288733695394,5.6502965768037,23.3893638325642,33.956498753195234,120
121,121,3,Low Risk,1035,291,0.0640389546751976,1.0,1021,345,-0.09533524513244629,1.0,1068,448,-0.12717458605766296,0.96,1119,451,-0.09093836694955826,0.61,911,349,0.08945831656455994,1.0,869,468,0.15514281392097473,0.73,882,543,0.20991721749305725,0.28,988,599,-0.06984375417232513,1.0,1108,670,-0.037462133914232254,0.97,1040,824,0.016998151317238808,0.95,913,611,0.06966645270586014,1.0,947,786,0.09372594952583313,0.76,956,961,0.09758923947811127,0.92,3,4,3,3,1,2,1,2,3,2.688281050021019,40.93257713320757,8.644712691858615,97.794149430686,7.798175223736621,5.541128163051695,152.70409631264965,124.1620755490421,33.41944775912888,5.14634321987192,24.096177335968708,29.23768508282851,121
122,122,3,Low Risk,1036,290,0.07018474489450455,1.0,1020,344,-0.09718561917543411,1.0,1063,449,-0.1390879601240158,0.96,1113,451,-0.10818876326084137,0.64,911,347,0.08975965529680252,1.0,864,467,0.15429525077342987,0.73,879,543,0.2113298773765564,0.3,985,599,-0.07086970657110214,1.0,1104,671,-0.04332439601421356,0.97,1037,825,0.01177347544580698,0.95,910,610,0.07069345563650131,1.0,945,786,0.09475315362215042,0.76,953,963,0.09823931008577347,0.93,3,4,3,3,1,2,1,2,3,3.339140120911106,41.27042585072343,8.959783918188577,96.86088007604955,8.015217932691229,13.800880847900459,152.70229093509502,121.0396222941131,34.01971134319094,5.255598092011347,24.217108529751556,25.742506243527703,122
123,123,3,Low Risk,1036,290,0.06833335012197495,1.0,1019,344,-0.09528537094593048,1.0,1062,450,-0.12709394097328186,0.96,1112,449,-0.09042959660291672,0.65,910,347,0.08624250441789627,1.0,862,466,0.14805647730827332,0.73,874,544,0.2086947113275528,0.32,983,599,-0.07076365500688553,1.0,1102,672,-0.04098905250430107,0.97,1034,826,0.019682489335536957,0.95,906,610,0.07058735936880112,1.0,943,786,0.09544365853071213,0.76,949,967,0.11025481671094894,0.93,3,4,3,3,1,2,1,2,3,3.627252547380159,40.90769941185346,8.703268357180207,96.14006993028445,7.571822010152118,9.694237592004868,154.16461809102356,118.03837606954191,33.80409857117367,5.714228900638283,23.16670469868741,26.50920192090458,123
124,124,3,Low Risk,1036,290,0.06846107542514801,1.0,1019,344,-0.09620010852813721,1.0,1060,451,-0.136151984333992,0.96,1113,450,-0.10224650800228119,0.68,907,345,0.08875443041324615,1.0,857,466,0.15311795473098755,0.73,869,545,0.21791332960128784,0.34,979,599,-0.07236266881227493,1.0,1099,673,-0.04297393187880516,0.97,1030,827,0.021212132647633553,0.95,903,610,0.07218747586011887,1.0,939,785,0.1000840812921524,0.76,945,969,0.1194966584444046,0.93,3,4,3,3,1,2,1,2,3,3.989994793274827,42.57970283701448,8.638109191202261,96.12746034877911,11.56440631199655,12.425641216725609,153.61705654442792,119.96641236915502,34.25530397540018,5.371426598269416,23.210191695506225,26.485724929347228,124
125,125,3,Low Risk,1036,290,0.0691085234284401,1.0,1018,344,-0.09651782363653183,1.0,1058,451,-0.1418573409318924,0.96,1113,451,-0.1169172152876854,0.7,906,342,0.09229227900505066,1.0,855,464,0.16129279136657715,0.72,868,544,0.23241204023361206,0.36,976,598,-0.07377853989601135,1.0,1097,675,-0.04205793887376785,0.97,1026,830,0.021397974342107773,0.95,899,610,0.07360167056322098,1.0,937,785,0.10692664980888367,0.76,943,968,0.12500059604644775,0.93,3,4,3,3,1,2,1,2,3,4.380201107528693,42.92709861089298,8.88879215367848,95.44232926676882,11.310117532290178,9.592993186535693,152.917619529322,122.82592929318109,34.90945447077507,5.300859165856435,22.933726495080457,25.483961253032373,125
126,126,3,Low Risk,1036,290,0.07536830008029938,1.0,1018,344,-0.09637464582920074,1.0,1056,452,-0.12767186760902405,0.96,1110,452,-0.10017017275094986,0.71,905,343,0.08975077420473099,1.0,855,464,0.15786334872245789,0.72,867,546,0.22123952209949493,0.37,974,598,-0.07388710975646973,1.0,1095,677,-0.041534919291734695,0.97,1021,832,0.011943323537707329,0.95,896,610,0.07370589673519135,1.0,932,784,0.11163590848445892,0.76,940,967,0.12408977001905441,0.93,3,4,3,3,1,2,1,2,3,4.787987826486223,42.54671422750113,9.832881415025952,94.03139510529141,12.179144709784651,-0.3103594621626087,154.1035115931405,120.35659897306503,33.960216812005854,6.07193286912228,21.94888673388729,26.03713120452564,126
127,127,3,Low Risk,1036,290,0.08376459032297134,1.0,1016,343,-0.09700211882591248,1.0,1055,453,-0.1314874142408371,0.96,1105,453,-0.09077708423137665,0.72,902,344,0.09020687639713287,1.0,855,465,0.15192799270153046,0.72,862,556,0.20519883930683136,0.39,973,598,-0.07597586512565613,1.0,1094,679,-0.04903620481491089,0.98,1018,836,0.013979385606944561,0.95,895,610,0.07580630481243134,1.0,931,784,0.11235927790403366,0.76,939,967,0.12690162658691406,0.93,3,4,3,3,1,2,1,2,3,4.845474695961082,44.0917733895423,9.929234862839081,94.64111035837904,12.742081605894214,10.228086419952064,155.2527604586584,116.94389523363793,32.08168381007999,6.0446535692734615,22.813002066308528,26.302191776594825,127
128,128,6,Medium Risk,1036,291,0.081730917096138,1.0,1013,343,-0.1042206659913063,1.0,1051,453,-0.12221790105104446,0.96,1101,454,-0.035733114928007126,0.71,896,354,0.09284236282110214,1.0,844,470,0.1589898318052292,0.72,857,559,0.21718640625476837,0.39,970,599,-0.07947368919849396,1.0,1090,680,-0.04691000282764435,0.98,1011,838,0.016002710908651352,0.96,892,611,0.07929562777280807,1.0,928,787,0.1299021691083908,0.75,934,968,0.14392104744911194,0.93,6,5,5,3,2,2,2,2,3,5.005379553887619,43.858194882205964,12.216290523925096,95.24684307240838,14.322883749638379,15.377721803677588,155.76123598944224,109.3252616687767,31.544336635085205,6.103979401240391,21.410468450187228,27.797898889082344,128
129,129,4,Medium Risk,1034,291,0.09262373298406601,1.0,1012,342,-0.09983143955469131,1.0,1051,452,-0.10830512642860413,0.96,1102,453,-0.018114758655428886,0.72,895,349,0.10323107242584229,1.0,841,467,0.16807152330875397,0.72,854,558,0.22354136407375336,0.4,964,599,-0.07998482882976532,1.0,1088,681,-0.061821747571229935,0.98,1008,840,-0.0026677304413169622,0.95,888,610,0.07981245964765549,1.0,925,787,0.11363448947668076,0.75,931,971,0.12095459550619125,0.93,4,2,5,3,2,2,1,2,2,5.190637636379023,44.00483858126738,11.097111052974782,95.46603302135232,14.001611885302907,12.592469382905477,154.21921227137523,108.95799216744581,31.92802423346915,5.574300349847804,19.649127627368575,29.361225067551274,129
130,130,4,Medium Risk,1028,291,0.09973347932100296,1.0,1011,342,-0.09130043536424637,1.0,1050,453,-0.09535743296146393,0.96,1102,452,-0.01361738983541727,0.73,888,349,0.09994881600141525,1.0,831,468,0.15782536566257477,0.72,849,557,0.19578121602535248,0.42,961,600,-0.07926536351442337,1.0,1085,684,-0.060160696506500244,0.98,1005,843,0.00037973621510900557,0.95,884,611,0.07909059524536133,1.0,922,789,0.10817290842533112,0.75,926,975,0.11698246747255325,0.93,4,2,5,3,2,2,1,2,2,5.283352931549129,43.39925612864312,10.096909956428988,95.4657348271868,14.326638709421132,12.702961155969348,153.7096842537461,109.8912767355253,31.236679473514183,5.167877899469768,18.737257707498323,30.16057552959873,130
131,131,4,Medium Risk,1024,291,0.10061045736074448,1.0,1010,343,-0.09282945841550827,1.0,1051,453,-0.09530573338270187,0.96,1100,452,-0.007683673407882452,0.73,886,349,0.09912073612213135,1.0,830,468,0.1576901078224182,0.73,846,557,0.19932924211025238,0.43,958,601,-0.07950256764888763,1.0,1082,685,-0.06258594244718552,0.98,1003,844,0.0010767464991658926,0.95,881,612,0.07933909446001053,1.0,921,791,0.10763176530599594,0.75,924,976,0.11740299314260483,0.93,4,3,5,3,2,2,2,2,2,5.504388668077232,42.73072045085814,9.287533071647175,95.60751438345777,13.934302899026335,16.313886379127922,153.12319379839087,110.84578348417742,31.12960412122501,4.789353003597421,18.12555665508679,31.09460633966188,131
132,132,4,Medium Risk,1021,291,0.09618770331144333,1.0,1008,343,-0.10203719884157181,1.0,1047,455,-0.09859684854745865,0.96,1097,453,-0.007184919435530901,0.74,885,349,0.09821226447820663,1.0,832,470,0.15767143666744232,0.72,849,556,0.20218375325202942,0.42,956,604,-0.07950561493635178,1.0,1081,687,-0.06318812817335129,0.98,1001,847,-0.0008762776269577444,0.95,878,615,0.0793578252196312,1.0,918,795,0.10640119016170502,0.76,920,981,0.11406691372394562,0.93,4,3,5,3,2,2,2,2,2,5.675080824170269,42.35357592624625,9.20789861182547,95.5124288423961,10.37801429271235,17.87324704965002,149.63664394137146,109.9707127287815,30.471166042254932,4.728550030735405,17.818068041478863,31.316788759705027,132
133,133,6,Medium Risk,1022,291,0.09562169760465622,1.0,1007,343,-0.10210387408733368,1.0,1047,456,-0.13322918117046356,0.96,1095,455,-0.08564295619726181,0.74,884,350,0.10266329348087311,1.0,833,473,0.1599583625793457,0.71,850,557,0.20480163395404816,0.41,956,607,-0.08025327324867249,1.0,1080,688,-0.06340398639440536,0.98,999,848,-0.0021065541077405214,0.95,877,617,0.0801064521074295,1.0,917,796,0.10747108608484268,0.76,919,983,0.11426166445016861,0.93,6,5,5,3,2,2,2,2,3,5.946800708131899,42.42909391806458,8.986009776784442,95.82292635881345,11.482132156736384,20.473978738778044,150.31732972346236,110.21297911246924,29.824449054919686,5.023544761174871,21.59601284103073,27.14025273876071,133
134,134,6,Medium Risk,1022,291,0.10025560110807419,1.0,1006,343,-0.09737827628850937,1.0,1045,457,-0.11864227801561356,0.96,1092,456,-0.05337652936577797,0.74,883,351,0.1026218831539154,1.0,831,473,0.15987443923950195,0.71,844,558,0.20215484499931335,0.42,956,608,-0.08018747717142105,1.0,1080,690,-0.06154986098408699,0.98,997,851,0.004615898244082928,0.95,876,618,0.0800263062119484,1.0,916,797,0.10835643112659454,0.76,918,985,0.12121853232383728,0.93,6,5,5,3,2,2,2,2,3,5.895945993886952,42.65400729833871,8.382612416204864,95.9064188470943,11.824815300736304,15.203226806297863,151.75942823450004,109.26070693539845,29.61658564430507,4.87240285783272,21.029644389873553,27.83436574853196,134
135,135,6,Medium Risk,1020,290,0.1030111089348793,1.0,1004,343,-0.106253482401371,1.0,1038,458,-0.1257273107767105,0.96,1087,458,-0.05300908535718918,0.75,881,352,0.1075856164097786,1.0,827,473,0.18025070428848267,0.71,843,555,0.2434789091348648,0.42,954,609,-0.08365415781736374,1.0,1078,691,-0.06478030979633331,0.98,995,854,-0.011234738864004612,0.95,874,620,0.08350162208080292,1.0,915,798,0.11370878666639328,0.76,916,987,0.11763528734445572,0.93,6,5,5,3,2,2,2,2,3,5.941823364719739,42.51559003332021,8.951562184187935,95.38866348536175,13.05331811459024,16.651508064563984,151.27796401209372,108.1943698635491,30.842533172794834,5.300336420309843,20.676063001247346,27.902884766732548,135
136,136,6,Medium Risk,1021,290,0.10079625993967056,1.0,1003,343,-0.1060081347823143,1.0,1038,458,-0.1383729726076126,0.96,1087,457,-0.08719348907470703,0.75,881,351,0.10542253404855728,1.0,831,474,0.17609292268753052,0.7,844,557,0.23617497086524963,0.41,953,610,-0.08353469520807266,1.0,1078,693,-0.06375551968812943,0.98,993,855,-0.006795133929699659,0.95,873,620,0.08337871730327606,1.0,913,801,0.11442670971155167,0.77,913,990,0.1244552806019783,0.94,6,5,5,3,2,2,2,2,3,5.986887803608815,43.0409871875102,8.364073931318444,95.64529051285653,12.492189111220256,19.22511422394618,151.22651014565167,109.24646750366344,29.995674956496146,5.593538591043963,22.229241767250926,26.29957894784698,136
137,137,6,Medium Risk,1020,291,0.10008955746889114,1.0,1002,344,-0.10540904849767685,1.0,1036,460,-0.12536698579788208,0.96,1087,457,-0.03973867744207382,0.74,880,351,0.10479582846164703,1.0,831,476,0.17574472725391388,0.69,844,560,0.2208203226327896,0.41,952,611,-0.08327562361955643,1.0,1077,695,-0.06329069286584854,0.98,992,857,-0.0053361207246780396,0.95,872,621,0.08311962336301804,1.0,912,801,0.11411456018686295,0.77,911,991,0.1257569044828415,0.94,6,5,5,3,2,2,2,2,3,6.021971798182099,43.072380431755946,8.000994480697557,95.71860059493723,12.437201650250756,21.259652031174937,151.50029032149646,105.87991364700574,29.631669129908722,5.341640523764291,21.3548376085256,27.291621060009188,137
138,138,4,Medium Risk,1020,291,0.09629456698894501,1.0,1001,344,-0.1050809845328331,1.0,1035,461,-0.1025484949350357,0.96,1087,458,0.005860398057848215,0.74,879,351,0.10483412444591522,1.0,831,477,0.17157502472400665,0.67,844,560,0.21937742829322815,0.4,951,612,-0.08299241960048676,1.0,1076,696,-0.06356708705425262,0.98,991,858,-0.0027396753430366516,0.96,871,622,0.08283478766679764,1.0,911,803,0.11022128909826279,0.77,909,992,0.12241000682115555,0.94,4,3,5,3,2,2,2,2,2,6.116751687510974,42.93996347385651,7.47817237481641,95.6232009031656,12.06137805843025,18.23854709579618,151.03162165660598,105.6589934990574,29.535762515050106,5.271610521248205,18.34906497139002,31.018378667979214,138
139,139,4,Medium Risk,1019,291,0.09008749574422836,1.0,1001,344,-0.10406695306301117,1.0,1035,462,-0.10059869289398193,0.96,1086,459,-0.0026918062940239906,0.73,876,351,0.10254906862974167,1.0,832,479,0.1559038609266281,0.66,845,561,0.2000463604927063,0.39,950,612,-0.08255288749933243,1.0,1076,698,-0.0616443008184433,0.98,991,860,0.0047454009763896465,0.96,869,622,0.08240343630313873,1.0,910,804,0.10964719951152802,0.77,907,993,0.1224345937371254,0.94,4,3,5,3,2,2,2,2,2,6.1185833338471145,42.86105777554367,7.178205230421298,95.51966766773756,12.565111845240438,16.643808568953858,151.03955576334482,106.9281109126265,28.611790892983468,4.818040269507851,17.687207422452946,31.66329837934166,139
140,140,4,Medium Risk,1019,290,0.08938583731651306,1.0,1000,344,-0.10658886283636093,1.0,1034,463,-0.09898527711629868,0.96,1086,460,0.01527945976704359,0.73,876,349,0.10246794670820236,1.0,830,478,0.16081805527210236,0.66,845,558,0.21239447593688965,0.38,949,613,-0.0829782709479332,1.0,1076,699,-0.06155207380652428,0.98,991,861,0.0072414567694067955,0.96,867,623,0.08283821493387222,1.0,908,804,0.11069514602422714,0.77,905,994,0.127481609582901,0.94,4,3,5,3,2,2,2,2,2,6.139398541083814,42.802886250302535,7.333081686213575,95.4761968660725,12.623332332381239,15.844622498043861,150.95043331998912,106.23970163636614,28.69291384091301,4.819738559404819,16.638199497277704,32.37871237709141,140
141,141,4,Medium Risk,1019,289,0.09287679940462112,1.0,1000,344,-0.10284966975450516,1.0,1031,464,-0.11076919734477997,0.96,1084,460,-0.039118777960538864,0.72,876,346,0.10106917470693588,1.0,831,477,0.1518508791923523,0.66,843,559,0.1985936313867569,0.38,948,613,-0.08287844061851501,1.0,1075,700,-0.05588493123650551,0.98,990,861,0.018584877252578735,0.96,866,623,0.08273689448833466,1.0,906,805,0.11276073753833771,0.77,904,997,0.13223594427108765,0.94,4,3,5,3,2,2,2,2,2,6.210545410293488,42.64599911113673,7.190168030662932,95.65515109835775,13.065987953312685,16.29399438293757,151.1123072001446,107.2177051441904,28.059517855492988,4.584723425075501,17.797673832227712,30.945392982858635,141
