,frame,l_upper_arm_sag,l_upper_arm_frontal,r_upper_arm_sag,r_upper_arm_frontal,l_lower_arm,r_lower_arm,l_wrist,r_wrist,l_knee,r_knee,neck,trunk_angle,upper_arm_score,lower_arm_score,wrist_score,neck_score,trunk_score,leg_score,a_score,b_score,c_score
11,11,10.313511699030547,36.11743569319429,22.075251675888307,11.100466108407698,111.99074362970482,123.13832055986303,14.353937292818898,8.057382587083595,63.10919869094984,28.467961113687892,-6.2338461320131415,9.72386300466657,2,2,1,2,2,3,5,2,4
12,12,10.399946253932159,33.03645646823016,20.81681518665411,9.424329438184705,107.13902142690505,121.06730029569025,15.554237337526644,15.144999263408494,53.518713929289746,39.27560647405309,-5.252015557422581,9.552932005247069,2,2,2,2,2,2,4,3,4
13,13,8.513656044889684,34.80477551865374,22.87918447508373,7.819224958358628,109.56856600897581,122.76950583424536,10.012456867319855,15.364082219401269,61.856409175028176,32.60539759349993,-5.12131822619331,9.132268856681328,2,2,2,2,2,3,5,3,4
14,14,8.14712208749788,37.667438246255585,21.493991149893773,10.059996272830324,110.54484786447253,123.59427734056216,6.589407174021176,12.344492163829983,63.31565336844565,35.52978863421558,-5.7803197513848374,9.167015299846524,2,2,1,2,2,3,5,2,4
15,15,8.503504499009857,39.246821812590206,20.4988385772984,12.433164002856033,110.58889173531142,125.12250995523414,3.146106476369283,9.969371495361315,70.15361103149301,33.86569448514953,-6.374138211153465,9.047481939061994,2,2,1,2,2,3,5,2,4
16,16,9.937146905903035,39.50729686761757,19.468188042890706,12.725490621033188,109.91331380210038,125.80854588808064,4.6956309459648935,7.6397082948029436,68.82731689784355,27.640166149032154,-7.401001765811145,9.465098279614272,2,2,1,2,2,3,5,2,4
17,17,11.401946343299139,38.594238924494746,18.639850401844058,13.21194545945375,106.61404632281707,124.28878199670675,4.22595957076561,9.944627118579831,64.24906034866645,25.103342005414106,-7.419114007956409,9.451201263558035,2,2,1,2,2,3,5,2,4
18,18,14.737389175408389,32.17812786470351,18.047836090723987,10.503748175245882,100.26710208965852,122.83770974170626,9.841962539649643,10.82630216000166,47.40288341495062,24.664351599323993,-6.650383921748883,9.21969286144014,2,2,1,2,2,2,4,2,4
19,19,14.800006609430062,30.126939103864377,15.582838891393545,8.75456450421741,94.94088284455725,117.9796877045506,4.280821187664031,8.387763322280534,38.43624493821696,23.98108052186865,-6.919529605926229,9.079405738077671,1,2,1,2,2,2,4,1,3
20,20,15.020432390037996,28.93166431968109,15.037871000259695,5.467223546898259,88.83596123194363,112.24452275819739,3.289954975810815,20.81756477850965,32.83953090564992,22.032114567030845,-6.06174648165576,8.625382564948689,1,2,2,2,2,2,4,2,4
21,21,14.415580262054348,29.206553384482167,14.965761860757716,2.5766364693432524,89.1584116644708,112.14216325702417,4.228870088510035,17.128467390561525,29.002794507497725,22.071277363732122,-7.474739524695281,8.696808497814843,1,2,2,2,2,1,3,2,3
22,22,13.576143055158147,28.083111619097675,15.732186238743385,1.6603759347401315,90.48217357050262,112.97693443319804,4.13850667842334,14.601745157821142,27.270734131495885,21.758588802960617,-7.6848799385803375,8.963077995400774,1,2,1,2,2,1,3,1,2
23,23,10.88963650953028,26.19097703584675,17.988808242406986,1.3604276424153356,91.33768100318251,114.79937914738603,4.799931760527812,15.076296218764924,26.613100131564067,21.039058263928496,-7.48452100182962,8.945134042553315,1,2,2,2,2,1,3,2,3
24,24,9.016744022546526,24.47901416032835,19.48334159309323,1.2675810193062067,97.00872871841095,115.9942902175786,5.23349670820383,17.029771287323143,28.475435793124063,19.17958266488472,-7.3757360904314595,9.038480471850734,1,2,2,2,2,1,3,2,3
