,frame,l_upper_arm_sag,l_upper_arm_frontal,r_upper_arm_sag,r_upper_arm_frontal,l_lower_arm,r_lower_arm,l_wrist,r_wrist,l_knee,r_knee,neck,trunk_angle,upper_arm_score,lower_arm_score,wrist_score,neck_score,trunk_score,leg_score,a_score,b_score,c_score
33,33,17.00369728504167,16.783400086062255,22.36636504965724,5.003495599824028,161.09383751327834,142.8028685633492,22.130323898152284,-1.4240001735903434,31.383529095902674,5.265031549474344,13.936767436512227,17.989480300241688,2,2,1,1,2,2,3,2,3
34,34,17.066994899919933,16.067735795522076,23.488987851044666,5.419837686647843,162.88167897363905,143.040495364297,23.033263980926392,-0.5375019285022518,31.369794145668834,5.018255207465842,13.975527455055499,17.998130376375762,2,2,1,1,2,2,3,2,3
35,35,16.932074965509514,16.086593254408616,22.022200944449306,4.6803235239542476,163.06810444186027,146.4966385410131,23.11054471970303,-0.9820083074592105,30.83794636676808,5.706087192101137,12.96899185499737,17.843157511983257,2,2,1,1,2,2,3,2,3
36,36,16.289814834234015,16.626333324402797,20.819798500255892,4.947505183573777,163.070860595895,148.94832771335638,23.148504395212058,-0.814049379966292,29.591150024182014,6.963354136780737,13.75765752929182,17.782864892459536,2,2,1,1,2,1,2,2,2
37,37,16.040426603055003,16.12948543381462,21.58245924134596,3.5613705172841525,164.49283715855452,148.18266575771574,23.954722701444553,-0.358921710330776,30.443067334475046,10.429541833862913,14.151594357998363,17.394913880072252,2,2,1,1,2,2,3,2,3
38,38,16.06227271927867,15.540807773118152,23.05754428300769,2.7250323236035685,163.5512028568561,146.9198965176717,25.510735095497665,-0.8615521268974646,32.84288365053021,11.106012260588841,15.17540533005652,16.52857470296407,2,2,1,1,2,2,3,2,3
39,39,16.459482362500292,15.454476135558918,22.835127691606466,3.0692044808599124,162.8370018813784,147.3708493731995,25.59988450298485,-1.7663825911105562,35.61211649376301,17.109736704406203,15.2711329506337,16.54819622157815,2,2,1,1,2,2,3,2,3
40,40,16.87695311962437,14.972023224700722,22.483789945373395,3.559154065566044,162.94172412550324,148.17463908063948,25.71041556899695,-2.8457972941164655,36.9977153741751,15.146732490576795,15.065234881617314,16.629362326113505,2,2,1,1,2,2,3,2,3
41,41,17.899107424879336,14.065471159459701,21.81573029572321,4.04802656210281,162.94967106331393,147.73872159743993,25.9073642978708,-3.646123739399883,41.494289840919606,13.873005447308827,15.338366816123482,16.677485098245235,2,2,1,1,2,2,3,2,3
42,42,18.50746207335011,14.805015141304398,21.165535929536542,3.6587621629796403,162.24159673423253,148.1331559601492,25.389470735537145,-2.759173948635919,43.45083663294514,13.342777055509515,17.150842398825034,16.789328192626996,2,2,1,1,2,2,3,2,3
43,43,17.649784672922188,14.450864836790055,19.819541344295743,4.623766788889413,161.93354084328186,146.43417781824525,24.00278584202502,-1.4635876454681807,38.44088703361797,12.431084086417314,17.027363456500083,16.606078087599027,1,2,2,1,2,2,3,2,3
44,44,19.7238638022139,12.927498419103326,17.7117780639853,3.8256849260684684,164.64316697732028,146.7369738026346,22.803875261811214,-1.292743932318814,37.07603569323004,13.535238439385893,14.796751471275599,16.837590408950785,1,2,2,1,2,2,3,2,3
45,45,22.06461328031354,13.531089280430267,15.136105695193413,4.402235745777143,163.65274073737993,148.44671752172763,22.39878792581706,0.6888447339904644,42.41495304764973,23.852787294533442,13.855014040980251,16.913555007017187,2,2,2,1,2,2,3,3,3
46,46,19.76418366924971,15.029924568207043,14.742851478826022,6.32537181280346,161.13288216609257,146.9820860101409,23.804827262066368,0.6205096576977098,59.5256965641064,26.46922647734786,13.669361818778512,15.0259131046596,1,2,2,1,2,2,3,2,3
47,47,19.710853437992924,15.386522983145959,14.431606998442716,8.139878396779892,158.5563995515286,145.1150655066787,23.66795605412591,0.36560630894686597,59.46177838077196,21.884433012448824,13.617570947636125,14.85545872105397,1,2,2,1,2,2,3,2,3
48,48,21.677969112013752,12.840527401942866,14.364958340080564,8.70871383988548,152.65045520097402,142.60273754316495,28.653115791506224,-0.5961494911855425,50.99099082479421,12.114104807124505,13.126796176430034,14.628632936630462,2,2,2,1,2,2,3,3,3
49,49,20.611427805290656,13.168116272079953,14.278888667440803,9.37852850739909,155.13902037991755,142.19711733280465,27.0179121964874,0.918208503056519,47.05946979817952,7.226212848202181,13.766291341763491,15.039033537898902,2,2,2,1,2,2,3,3,3
50,50,21.900257982445854,12.127944969938826,13.58038892851987,10.839758819533124,152.30667575825365,140.3458165838658,30.150717423914273,-0.44483712871777925,43.21440041936077,10.649578602505954,11.90966688352168,15.530371076287762,2,2,2,1,2,2,3,3,3
51,51,22.56774895772257,11.855565340918668,11.45528748277862,10.455341434819452,151.4424248082814,140.5765210587016,32.40850363911926,-1.262265624771345,37.51125476852303,9.257508679881425,11.790700649854244,15.913160028973225,2,2,2,1,2,2,3,3,3
52,52,23.382195900121225,11.918515431197445,10.89238330554425,12.924774330468207,149.41248070199927,141.36778097780814,32.93146860152163,-2.996941128688519,38.110883676861505,8.106796447808534,10.28154927805187,16.05763892487112,2,2,2,1,2,2,3,3,3
53,53,21.729562339404136,14.284218102423427,9.3798708097311,15.129413059695542,151.71385944252074,140.6975926648642,32.223350856103394,-2.329107653448432,42.2267034037105,11.047903692849275,9.753721807222092,15.267342696091223,2,2,2,1,2,2,3,3,3
54,54,21.750863306783202,13.950469994389104,8.966890161250936,14.088451003400834,150.49058024104397,140.44972045557242,34.398809885350516,-4.067979173035212,44.959977902939386,15.052954999339619,11.498840377016194,14.855617044319008,2,2,2,1,2,2,3,3,3
55,55,21.577560406805922,14.846714728091959,8.895372721593754,14.219568296572383,149.78185544244394,139.77597681859282,35.80697991629427,-2.2089881080624707,48.05179550938365,16.752908535656957,12.850330949243855,14.655280928523444,2,2,2,1,2,2,3,3,3
56,56,21.393458017058197,13.985439778168724,9.739334546748537,12.510906879972175,149.50468476115327,139.72235085782145,34.53278537724776,-4.17003930557226,48.02748322417935,18.239499548442467,10.795958868783543,14.847491113647203,2,2,2,1,2,2,3,3,3
57,57,20.810474583179605,14.142986944359102,8.628420164341359,11.209085100883229,149.49829592292926,140.7408807556906,35.02530875931902,-6.359134630373575,48.905765824943444,22.31335852348883,11.049099657606888,14.500074781547903,2,2,2,1,2,2,3,3,3
58,58,21.711038610067764,11.424645286657125,9.070217585378119,10.87322725545717,149.1130332703297,140.71819879566186,36.88286124853141,-6.748834223275082,45.90843842573864,23.131378400170917,9.713987161100675,15.243419856515285,2,2,2,1,2,2,3,3,3
59,59,24.055546908804416,11.096437543917286,7.481943729201851,8.423248591698263,150.00448477447313,141.53048963411715,39.725895890107864,-6.608395314794279,42.47988267046671,31.574630860718088,10.035685221673475,17.540824388063875,2,2,2,1,2,2,3,3,3
60,60,26.521635887505166,18.101595275808478,7.708549326939824,11.364379732856207,148.98885912699654,142.6085234121698,34.16919163433445,-4.519435466423829,45.79568980327895,23.33470892542948,10.590482950433511,20.268767817150838,2,2,2,1,3,2,4,3,4
61,61,32.7350791329967,17.618618156692058,11.708164705468617,15.007498956638129,148.70585356845928,142.34247032189853,38.13188190223431,-4.252650617100954,40.40323862846202,14.601219058065482,8.292281443615082,25.598666242049013,2,2,2,1,3,2,4,3,4
62,62,30.099791767854803,18.631704187933924,11.727612970006772,14.55955589678164,147.32868578851452,141.86410436304405,38.485111097723404,-7.51642528856371,39.596096134181636,14.353366777369956,9.258578053884804,24.1565656060908,2,2,2,1,3,2,4,3,4
63,63,28.111916079094573,19.228194164743257,10.787829481681333,14.42093679997878,150.411105269475,143.12032193273063,36.67520488419035,-5.710355245204852,39.973066341550464,16.71750782438494,11.204698307218734,23.292805447591906,2,2,2,1,3,2,4,3,4
64,64,30.022035534026323,19.826033634045473,10.36565977960735,14.727964229433633,149.53274790287068,142.62116120098943,34.7815620976335,-5.444792854647204,43.480667878069085,16.225419734157924,10.306563437042485,22.912238930506522,2,2,2,1,3,2,4,3,4
65,65,25.98393162217009,23.17405815556942,3.778257347071837,12.81110134722998,147.63204550345623,140.87845520357865,30.110842966104713,-7.92586459454273,46.43502638833888,17.42094032104285,10.734074106788682,17.036365395261083,3,2,2,1,2,2,3,5,4
66,66,25.352476810098114,23.718420121344064,1.3013081907910213,12.83895424865965,150.23029806512673,140.13361549653047,28.079076825245835,-8.528199905436907,45.57946100059843,18.51346967134424,9.884279652148905,14.780484647507874,3,2,2,1,2,2,3,5,4
67,67,29.86997439194978,26.748598312775282,0.14840423884260692,11.66398973333263,151.75204955351916,143.00224691592064,26.228077835110696,-8.687182978712826,39.83915576216009,22.787328714698702,9.172341474671242,15.197473049969616,3,2,2,1,2,2,3,5,4
68,68,33.66847438898654,25.78168554265537,2.036327292681565,9.107337848626294,148.71157874527793,145.3802633686402,28.77894879981929,-8.218966373222315,41.66188806885421,24.77267252885673,9.697672724358767,14.491613013106896,3,2,2,1,2,2,3,5,4
69,69,33.05119449953598,24.800834842482754,3.708467741968598,9.272706531002775,144.7129367876137,144.3761741225401,30.591540924591783,-4.760946690875983,45.2640167423082,28.7804552610487,8.62070162196244,12.225930368656426,3,2,2,1,2,2,3,5,4
70,70,32.97378141340843,26.7000574469828,3.5407853752266605,8.924670101471737,146.36687913174188,144.47484474202642,30.774605094870367,-4.146112757623655,46.04962657370888,25.086132402212286,1.89409881573755,12.994039466985987,3,2,2,1,2,2,3,5,4
71,71,35.40455529490317,27.96749422469242,2.9719418854689117,8.882274677739414,148.11291750270487,144.85894008774096,27.916410780149363,-3.6320837163766555,49.07170301423062,21.435477558973588,1.002850386049829,13.436762664313102,3,2,2,1,2,2,3,5,4
72,72,37.394539868333844,31.48476869584665,3.9293131308822824,12.807895571582451,154.10419752298077,144.33879565807354,21.41343886517504,-4.859067363613406,55.10273272185479,19.707470902840583,3.132155833201182,18.245529992532038,3,2,2,1,2,2,3,5,4
73,73,32.07483036902593,32.77312708903383,7.960893795773304,17.946369076703775,152.51003104998162,143.64370656608307,25.90406891124522,-1.8940763434883365,54.61875151247966,19.225622630677663,3.306248358435255,18.235233410280905,3,2,2,1,2,2,3,5,4
74,74,26.399153622914987,33.70585193735863,8.36775795448589,22.13298801767978,151.95853247626428,147.2963999494473,16.143239658506587,-0.20420745096822657,56.55857235120298,16.335976127648905,4.219154142445063,16.564266776696332,3,2,2,1,2,2,3,5,4
75,75,27.364916350652518,35.74488474793492,6.00777469612733,21.62780495947381,151.08866040585164,144.62727283359482,16.786548489707457,-3.6954553622441324,55.33353077638229,19.949187535741316,0.3181335040954423,17.363409921731346,3,2,2,1,2,2,3,5,4
76,76,25.843222385082026,39.612838410712044,5.127863362307681,17.699581579256407,150.05558698855498,143.8188188269474,15.393727122227062,-2.1204271410036597,46.5836440483468,20.02666462797592,4.410028045860031,16.83965048744316,3,2,2,1,2,2,3,5,4
77,77,24.315952402752057,40.341780379306094,0.7366675765174135,12.750793896397278,151.19659471696315,149.5516039868322,12.067853928560936,4.207132752460268,41.05269819705728,19.76191495289288,8.397958664269026,14.869441221529108,3,2,1,1,2,2,3,4,3
78,78,20.80391126875226,36.431906918145835,1.8015115163104605,13.31310911633487,149.75085902529747,149.17770029264383,10.73965855304749,2.3609606385539053,43.05211597038303,20.18984791583526,9.667133269954803,14.832632329473514,3,2,1,1,2,2,3,4,3
79,79,18.316391180152532,35.083575047476316,3.5648018308973137,11.508266211929875,146.808956223521,150.79274037198786,9.601562851890549,0.030961867747464566,40.22708855970893,16.68945189073193,8.05085496796164,12.448673301354408,2,2,1,1,2,2,3,2,3
80,80,17.43065241077976,33.43898762664171,3.0761857988443584,10.407799283138232,145.9064759655772,151.51253142475483,10.858386551523466,4.131876060304165,37.79534656101606,14.31096513101636,9.45145954584774,12.628308915847658,2,2,1,1,2,2,3,2,3
81,81,23.180307246691736,27.899230997909253,4.556197474645649,11.093448436961628,147.77751717526087,148.0561484664308,7.553411114539529,3.7642424985871514,36.66004574749809,10.76097399181333,10.41858088861531,15.977173647472288,3,2,1,1,2,2,3,4,3
82,82,23.356991197201438,27.62634761783122,3.8983285386410067,12.177934576719325,146.51781686049685,147.33862455603943,8.44889495393997,4.620351715402023,36.85831059578945,13.203971773982147,10.08349473395711,15.348174229654221,3,2,1,1,2,2,3,4,3
83,83,24.123787574723007,26.48521373614766,5.997070637383766,11.062847741811327,147.02039342672006,147.60685497249258,7.7476798824878585,5.561882446265514,38.766779048408665,12.680327645282574,11.630536303927016,15.088809910893152,3,2,1,1,2,2,3,4,3
84,84,26.640181138225966,24.606336461441376,16.88769181723174,13.099105878518206,150.736312697758,157.3022112604542,6.226434377868799,7.734872533442143,39.69572186690314,13.50497963127458,16.591520997287446,16.710234293952052,3,2,1,1,2,2,3,4,3
85,85,23.672383707833365,24.12677621798912,10.311492583022137,20.942849768130287,151.37400417698896,155.61991377734944,4.248830910508929,8.925091659631562,40.65785982666429,11.18524245871211,14.744665992643775,15.393140871457128,3,2,1,1,2,2,3,4,3
86,86,24.906314710477336,24.728427723246853,7.847898465618625,24.078572872675146,150.6198018829386,154.115874539336,3.110070522311787,7.172452592312993,41.05661334576524,11.956992578254955,16.412020101817475,15.232807335499158,3,2,1,1,2,2,3,4,3
87,87,16.14538847649259,27.467247754990222,4.65481404714485,17.617502166909652,149.52214432868257,153.86714645481914,0.18351749640720527,9.18516293319604,39.95714119979587,11.708665995018038,9.118675301197612,14.07508961006534,2,2,1,1,2,2,3,2,3
88,88,18.175986975462997,29.001054059981772,7.614656485826612,17.760509392958813,149.52305859358114,153.11398597571082,-1.1711822598864785,13.339548408104832,39.13355256811957,14.45659867434918,5.914274349321545,17.104444977863626,2,2,1,1,2,2,3,2,3
89,89,18.42843463958805,27.549659351213137,5.51763347151686,20.415596582009794,149.594269915525,154.10615101281635,-0.6330592577730556,11.907376970981943,38.28907319985413,13.930542201375488,8.933160071042977,14.828173606349369,2,2,1,1,2,2,3,2,3
90,90,19.017833757905994,27.73774805786535,6.243316001049434,20.346739239956598,148.6119518697104,152.27274618121638,0.7363835858687651,11.387310195405178,40.95103096759098,15.890060713945957,8.893744561286155,15.449141944175375,2,2,1,1,2,2,3,2,3
91,91,29.64270477565284,33.4131321265917,18.63948690124817,18.69843050954491,143.98032762623217,146.6881626624594,-0.2279973803778148,8.92252408939703,44.598964854672744,16.896821804488837,-3.1651311276929732,25.502486747795167,3,2,1,2,3,2,5,4,5
92,92,24.61292700179519,32.2098991982481,15.784653621452621,18.59569307980896,145.19428222599998,153.82721456395348,-1.0050519414972712,13.962258457528037,42.433280312885245,17.49941672248221,-0.2468670270096993,21.93278670490947,3,2,1,2,3,2,5,4,5
93,93,22.595007206846763,31.74826486791337,14.544860565071618,18.210104787429444,145.74259004238257,155.37975103313929,-2.3376353260150324,13.465399260763832,40.08882277291244,17.883213104820157,1.8229978604574342,19.729875633660868,3,2,1,1,2,2,3,4,3
94,94,22.006023520551878,31.873563095040495,14.398387809573908,17.45509371827284,146.5884200804486,158.8391162593868,-1.842538708920955,15.600101369512316,37.33287178367573,15.07968395025162,0.8142577351050875,18.935919910141855,3,2,1,1,2,2,3,4,3
95,95,23.407375692796702,33.65227919398766,15.661700054472641,15.542054636477207,147.08613515981452,159.46540189535085,-3.5363315750376216,14.282609343468721,37.716793414287366,14.959199592180823,-1.0817591204240102,21.52550358432536,3,2,1,2,3,2,5,4,5
96,96,28.756087824225563,39.40895835072399,24.381754044941914,14.006402413214833,146.39536408517955,159.4397541393206,-7.84513132960177,13.839452038176091,37.26658573615612,16.924449377666946,-8.53971176045522,30.595822483339905,3,2,1,2,3,2,5,4,5
97,97,24.835910244750448,35.12655613746187,25.14698631818556,16.607764326278375,146.8612018693323,165.8101975583509,-6.096200005864858,13.400009395371711,35.740847272563514,15.400623355812655,-5.309578706710283,26.04812720977769,3,2,1,2,3,2,5,4,5
98,98,13.074353418133084,33.158102167022086,13.990438580491963,17.305396369728516,153.36934454858155,167.72431373071896,-8.641021579609742,17.38955017267091,32.75468920478545,8.992823749745526,2.9071230814911644,17.667221902565938,1,2,2,1,2,2,3,2,3
99,99,15.733437346818382,34.20129891396401,15.76660288676261,15.563734114378677,151.17410487683279,166.27506467344895,-8.405227724102048,19.79560064907392,32.40306462663807,10.188339217103504,0.25229819443816837,20.538064595803387,1,2,2,1,3,2,4,2,4
100,100,29.058399672889074,39.99395639036435,31.498310255323936,14.620375966281179,147.41633907649387,162.6326956845488,-7.847714305823729,15.779046380757535,32.87879310091631,11.66767545552949,-10.328728869266115,33.08272902571902,3,2,1,2,3,2,5,4,5
101,101,34.498392871864596,43.35939645452036,36.60095507845984,14.389206097551542,144.01932599746374,161.27972257535458,-8.240264512707796,16.361209972809746,33.533545944230866,13.090188517263982,-15.354260214663753,37.745727028414024,3,2,1,2,3,2,5,4,5
102,102,34.528880291462194,42.91335694815606,36.61921874819797,14.634585956365894,142.63290916517025,160.8435234919424,-8.356602111003582,15.623061121425707,33.751463323716706,13.479776702710069,-14.611522400792268,36.702896561699106,3,2,1,2,3,2,5,4,5
103,103,35.08941795411833,44.04314544534525,36.78408969743195,12.666860118472338,142.93042206816347,163.92432581682172,-9.48374486732692,18.290613899058485,33.90569284130706,12.567745785687976,-15.446421951093043,38.33523527123673,3,2,1,2,3,2,5,4,5
104,104,36.39968947485722,45.96848832880171,38.741874441316845,12.414848413766382,140.12893092358712,162.0920125263128,-8.486147201057264,18.035568511206407,33.82152601434265,12.98568989807842,-17.380518187424883,41.093669592347496,3,2,1,2,3,2,5,4,5
105,105,36.13602672884196,46.70104336512327,37.60977227828522,11.092245373798013,138.47626869038126,158.2309161631764,-6.9040548975499405,20.770429231239973,34.00651231233124,13.573710723888126,-18.573606372275265,43.333348127632334,3,2,1,2,3,2,5,4,5
106,106,34.96832425874444,45.31048022914083,35.26767331504662,9.317975115407872,136.9042916742528,156.04600578852327,-6.407315070862182,18.216658386537233,34.22522211315669,14.43253541927686,-17.52450908841925,42.05990512724557,3,2,1,2,3,2,5,4,5
107,107,34.83441358543233,45.498505064733486,34.80976248005079,7.215071951170334,137.8754489221869,157.68579920890602,-0.1586467149119528,23.2665107274577,35.237036241084894,17.438493310695748,-19.766978294694212,45.37769594209288,3,2,1,2,3,2,5,4,5
108,108,35.07746367527097,47.02162680766542,34.970822630032636,6.76229661939439,138.73815955412383,155.73444543951985,0.28943038129830256,23.639000181642672,36.43280953693295,20.633495941602433,-22.372930065290376,47.89492531893536,3,2,1,2,3,2,5,4,5
109,109,35.384680283643654,47.511410695232556,33.85600574368985,7.374325671782031,135.65999380214888,153.13352409185188,0.03670946097571459,23.924695922911326,36.97717401127687,21.344322372215714,-22.176638326336416,48.91082916419412,3,2,1,2,3,2,5,4,5
110,110,35.05234159166891,46.195681115300744,33.1469349091015,7.398576798682755,133.99024438240662,148.52990903358685,0.5697220139634567,25.31645095829299,37.523063707229255,21.84784250359732,-20.941985903065728,48.85763956319296,3,2,1,2,3,2,5,4,5
111,111,35.267612560698545,43.36718510837715,33.2024966983045,6.591309797790026,134.33131031553177,143.7213440271146,-0.6966591317688255,25.2457177011768,36.987201889441025,21.686500682790438,-21.24137127247883,48.77684203403984,3,2,1,2,3,2,5,4,5
112,112,35.738850533258436,42.68359745727251,32.29546957995678,5.2228401832101135,134.6688680526344,144.3145944511545,-2.0935791969220077,25.739268068629514,36.5984403718532,20.407339150745656,-20.882377202275734,48.16627928119411,3,2,1,2,3,2,5,4,5
113,113,36.33518611543967,42.351994036129796,31.884257408973337,5.288342658689046,136.17895792059178,142.89556419411255,-2.2518318240205417,24.455925177917976,36.822491356942635,20.500693954344854,-19.681411014376778,48.0238323298034,3,2,1,2,3,2,5,4,5
