,frame,l_upper_arm_sag,l_upper_arm_frontal,r_upper_arm_sag,r_upper_arm_frontal,l_lower_arm,r_lower_arm,l_wrist,r_wrist,l_knee,r_knee,neck,trunk_angle,upper_arm_score,lower_arm_score,wrist_score,neck_score,trunk_score,leg_score,a_score,b_score,c_score
0,0,12.513492059394196,5.382667590041169,17.412821220718275,8.629622692243501,148.2096576872853,149.70367589068482,-1.5947504371519585,1.5029899889234173,22.99117986522333,17.533934642258743,0.0,22.261847805440624,1,2,1,1,3,1,2,1,1
1,1,12.406012785636406,5.480686890715124,17.52741136382955,7.906251957705892,148.1156079996805,151.45544664740672,-3.154591231739772,-0.4080718132065613,24.321607997813516,18.65683392756864,1.5621142784146969,22.464424752552965,1,2,1,1,3,1,2,1,1
2,2,12.420854276967065,5.415162244646559,17.67110526306167,7.543601208011704,147.98265344611647,152.11479281956474,-3.1930475940141037,-0.028428475819254118,24.45345683959681,18.794620355968533,1.4003880844094283,22.63401217735412,1,2,1,1,3,1,2,1,1
3,3,11.597359132644254,5.853981258069373,17.589244994453278,6.918737383366059,147.02785762214438,153.1763427694183,-3.489609688487633,0.2563733147329117,24.219760925118322,18.93884302741685,2.534584870383867,22.38029629982017,1,2,1,1,3,1,2,1,1
4,4,11.747755236046016,6.197073821672741,17.48518577944877,6.637278865891125,147.2026444809633,153.45963849812054,-3.1017403406530946,0.6648433008118673,23.57032165139188,18.480582426439327,2.4652807010052413,22.31338397080794,1,2,1,1,3,1,2,1,1
5,5,11.909434375958345,6.088285511865608,17.605090565690208,7.041478013962807,147.09796596623931,154.00987776944274,-2.9907516486100008,1.3416119854694273,23.346906427627033,18.742906680169057,2.269430334040493,22.660091058164017,1,2,1,1,3,1,2,1,1
6,6,11.386613504547048,6.165677053881471,17.758281437277258,6.907804024291263,146.6647770778812,154.41193366675714,-3.0180062514901635,1.520559771230154,23.954260337262923,18.939385363743668,2.469951838150166,22.74701664783073,1,2,1,1,3,1,2,1,1
7,7,11.203047017322348,6.177341497571095,17.836534542286643,6.855361652500011,146.37244950913993,154.69404121937933,-3.0350499503678634,1.743551894522426,24.09073474722399,18.77762853278884,2.692090363047953,22.66188223920268,1,2,1,1,3,1,2,1,1
8,8,11.208851030073717,6.187112694559697,17.952481105573163,6.358771548025872,146.34757623038155,155.29364954675,-2.986038793832904,2.0079607390688636,24.442384733816226,18.98775324060921,2.7869037660514664,22.69562066821159,1,2,1,1,3,1,2,1,1
9,9,11.606698615420095,6.182247162661482,17.978603376364667,5.650695085881905,146.65333301837566,155.6572487542278,-3.00733430169754,2.234101887949265,25.388309313453902,19.32950331291454,2.8259435582216383,22.995036919428884,1,2,1,1,3,1,2,1,1
