,frame,l_upper_arm_sag,l_upper_arm_frontal,r_upper_arm_sag,r_upper_arm_frontal,l_lower_arm,r_lower_arm,l_wrist,r_wrist,l_knee,r_knee,neck,trunk_angle,upper_arm_score,lower_arm_score,wrist_score,neck_score,trunk_score,leg_score,a_score,b_score,c_score
10,10,29.183949262621613,9.811672182186182,12.819450874933247,14.63264990873211,158.0312414396359,142.71116263564903,-2.700399994849306,2.3066659391879227,49.57331886414303,29.842354765383163,-3.8005481584451104,30.399105258362827,2,2,1,2,3,2,5,2,4
11,11,29.529129465268102,10.381197870086556,11.488397413895969,15.12377831345783,156.292632070091,141.40161992128327,-2.8805317216386186,2.5078749961583924,53.46912105280606,33.13409393393357,-3.593525040677264,30.328532083283466,2,2,1,2,3,2,5,2,4
12,12,28.98756976686869,10.559104981572506,12.130733865246434,15.334752446450999,158.39189148288784,141.37329286095422,-2.447831806825434,3.193330327099858,63.1054670929003,32.088372203439235,-3.3767030103763602,29.964792533985555,2,2,1,2,3,3,6,2,6
13,13,28.852361880734886,11.759400500409,11.88236040732057,15.350731327918606,157.7522438990745,141.35783738409924,-2.712999918487185,4.344960988740695,61.08388385389662,29.75201230964558,-3.0762194000668046,29.93143221203752,2,2,1,2,3,3,6,2,6
14,14,27.927553630611573,13.097649075108519,11.261418457900978,15.441917096206426,158.14189437656415,141.14381170300354,-2.59751057288463,4.504461139111243,59.551144504444196,29.59735887756986,-2.471379304207602,29.374454801635878,2,2,1,2,3,2,5,2,4
15,15,26.801377317045542,14.749300550194958,9.178983940895604,15.721269806331698,158.64034877190898,139.67284518082207,-2.3878201575770674,4.853672624826629,58.970249445987974,30.02994226130636,-1.3369895928912001,28.592770168701843,2,2,1,2,3,2,5,2,4
16,16,27.70989069705159,15.291941428007295,11.082018712450669,15.611993079715852,159.27080302032812,139.96111376191163,-2.1536739711246753,5.590360321919746,58.17142141598242,31.5819158361345,-0.6957828299728988,28.858921202810063,2,2,1,2,3,2,5,2,4
17,17,25.89565372799991,14.16657042370796,12.600692666290293,15.398689731233613,161.21860026695657,140.0725021179166,-2.698521345207581,5.07090614215096,60.77588870945961,38.01987193356794,0.3835583492394221,27.539385563068265,2,2,1,1,3,3,5,2,4
18,18,25.422198328857032,14.077750790999685,13.099312379716261,14.978750247435828,162.87268446725267,141.4324995495766,-1.758296684932759,4.484590959535268,56.01039262829629,43.013464292662576,0.7146349128427403,27.210263712893447,2,2,1,1,3,2,4,2,4
19,19,24.194576424144184,14.973732222647332,15.529401188310283,13.797479455818356,163.26003703464926,142.61646315652422,-0.9328175909142828,5.0231922504352156,51.00243102357217,44.121003557243,2.735307551574806,25.52661387896657,2,2,1,1,3,2,4,2,4
20,20,21.810481366696973,15.405827411947104,15.821518387850695,12.39155265586979,165.38497112355444,141.79751121093938,-0.4575301733108006,4.723211484206644,50.05574449201444,48.158959077472446,5.101628591203308,23.215848053265955,2,2,1,1,3,2,4,2,4
21,21,19.540498096332424,14.785460339111104,15.148788229222731,11.165219735445271,167.2017821045838,139.73132240488772,1.6444940691909835,4.541162559935316,45.37035619639974,49.48210248908359,7.7820524110800875,22.094718689216133,1,2,1,1,3,2,4,1,3
22,22,18.616118460400536,14.994917385122452,13.269363873916758,9.378922118965665,167.05794122633432,139.32455533865286,2.0227556984158923,4.260314303723533,45.35202082187439,47.28857634293041,8.649668738644408,22.139309195476432,1,2,1,1,3,2,4,1,3
23,23,17.80411720532535,14.960026137852926,10.51715973974012,9.34169027310724,167.68885234925995,140.8497255276994,1.6657501465267615,3.6667553845936425,41.18985658291368,40.17559288216867,8.448228712729133,21.95422056371738,1,2,1,1,3,2,4,1,3
24,24,17.66013233698389,15.473980647999376,10.51564511081199,7.961148023950731,168.90156363365585,140.15609676993697,1.9905487824642876,3.264651971956795,40.366756710247614,41.4197037932839,9.124501465064355,21.557868678129772,1,2,1,1,3,2,4,1,3
25,25,17.474677725589512,16.326365727734498,11.322047354610772,6.457110863042501,170.0095524345822,139.76599895568359,3.5751595167200776,3.5582573121263295,37.400454458484234,39.406117868176494,9.68232766169072,20.84655220308267,1,2,1,1,3,2,4,1,3
26,26,16.418943644395508,17.404866100011414,10.161186914226144,5.841290165655991,170.86308975171238,139.60337595724258,4.614155864344411,2.6639944440206875,39.16232387689993,42.26448448991209,10.919201938062145,19.80836925380088,1,2,1,1,2,2,3,1,2
27,27,16.09200264540646,17.430745220348985,9.94152204232547,4.879787726633662,171.29735577167702,139.429779056272,3.744446383511672,2.135150294146314,38.924764770454175,43.1113629678365,10.871322321614173,19.272353121602993,1,2,1,1,2,2,3,1,2
28,28,13.74430195111724,17.814249454590854,8.566152517626719,2.2186412250407277,169.18710112323504,136.181368921109,2.0013788692095886,2.0635101521403953,40.14601021493229,51.172720306600155,12.57712859503701,17.56542902522367,1,2,1,1,2,2,3,1,2
29,29,14.183171036431284,17.274944414008896,8.161493746179813,2.075988476076217,169.45068817945352,135.56069365145194,1.517279251263659,2.8943525501839247,39.32200623894457,48.14338701658616,12.660675486336999,18.019100329386006,1,2,1,1,2,2,3,1,2
30,30,14.650913413149103,17.246580471850983,7.927299497037885,1.994138582157993,169.4856800392732,135.8047444771938,1.3368777918950627,3.207005960038373,39.26859278976576,39.1098847228061,11.824242852170897,18.498369433829453,1,2,1,1,2,2,3,1,2
31,31,14.92477581955582,16.68986544540249,7.514565758616344,2.569881624911203,169.23788854630774,137.72445640662153,0.5509236381613789,4.271334986145604,38.712714067951026,38.47837545523359,11.133782585904356,18.725983148385737,1,2,1,1,2,2,3,1,2
32,32,14.986812987000395,16.255040090658547,6.834365557251449,3.1578025436828137,169.90486419554696,142.1089176984804,2.221943635015947,3.9423855924343627,37.15630737807041,30.123222460250076,11.681620406475048,18.784283492177675,1,2,1,1,2,2,3,1,2
33,33,13.943206654494233,17.64135016698681,5.4160881668571985,3.3519999341176105,169.9866000041671,142.33646821392097,3.944805874559705,4.288930361722009,32.104741692188384,22.592646607576995,13.758355652923683,18.252865367962023,1,2,1,1,2,2,3,1,2
34,34,12.98903973541529,18.58661083546615,4.317899841618937,4.810329161793511,169.4908410738455,142.06320984805802,3.803502930585978,4.535293546506068,32.98200092602664,18.666995831773022,15.141749754331641,17.613838680251668,1,2,1,1,2,2,3,1,2
35,35,12.19119325769397,19.413539012242182,5.170738903810184,5.418299235911441,166.6482660231835,141.29550537955703,5.37646547062127,5.392682862861989,36.317255486338155,21.006550191173858,15.265317417319494,18.57976530302434,1,2,1,1,2,2,3,1,2
36,36,12.081295831277021,20.08830285275909,5.403086757539127,6.092117729770373,163.71269648310692,139.414019714333,5.99277020374717,6.159599592964156,41.219665203584015,23.798240159683473,16.658333443543256,19.54811505089885,2,2,1,1,2,2,3,2,3
37,37,12.101339249365052,19.94963886289869,5.998892705782295,6.073010340645706,164.93395714158572,138.21753148482912,5.716207124294215,6.638228097822434,41.40079983829901,22.012071965671936,18.044422271169367,19.130231786976374,1,2,1,1,2,2,3,1,2
38,38,13.410787122955467,20.94503447381883,5.126986463626175,7.054085200366756,165.24634917800375,137.12191651330954,5.096669684485022,6.832594399882709,43.3868012578574,21.723271378918753,17.96623480476657,19.778188030497954,2,2,1,1,2,2,3,2,3
39,39,15.203186002696388,21.927309394556445,2.470932360422486,7.34157487383288,163.44685404085337,136.31497893622307,4.357363488888211,7.668281330205758,47.0621508051525,20.858708954672267,17.716091548470217,20.98004268983481,2,2,1,1,3,2,4,2,4
40,40,15.007944672244008,23.254424387743683,0.5911752788818136,7.303756661121328,165.82156770513112,137.32518816868523,6.805713535435444,5.299037999852146,57.49180971834775,17.759076232875202,16.25619233293324,22.50942513604176,2,2,1,1,3,2,4,2,4
41,41,15.263815395776584,22.76271940739273,3.5810795566808262,5.4186536223654285,167.32442997942556,132.40871073051898,5.831800708998912,7.528186835836124,54.34597371317136,16.38755098007914,16.214207421610894,22.254397638428802,2,2,1,1,3,2,4,2,4
42,42,14.644675580085945,23.522842467579057,6.301235057908433,7.2638284636698,166.75214428147214,132.4548075908001,6.434805574647811,8.565527499539797,65.13069812327825,13.879345579151845,15.135445924646632,23.086212749343613,2,2,1,1,3,3,5,2,4
43,43,13.016403549500687,23.13560056300589,7.183544108924693,8.15496097763143,167.7689804920714,131.28489290447175,7.812997013124971,10.746765533315482,54.88996474793284,13.864388647638293,16.281235781842952,21.497649076547482,2,2,1,1,3,2,4,2,4
44,44,12.464412810851618,22.43734283413782,4.889430167728629,9.607716695378983,167.87083775045448,131.36658888165513,7.9778010690857,10.248997166874148,54.125123037753,15.32831060960521,16.975932939684128,20.421888563645926,2,2,1,1,3,2,4,2,4
45,45,11.472083732053973,21.985940676518272,3.4088728891997793,10.527749090212774,170.698457784082,133.9490810777321,10.741944059752171,9.248054790244765,51.94958444442358,11.975512784060015,18.174896731011955,17.697225220560284,2,2,1,1,2,2,3,2,3
46,46,11.335601269396253,21.009442210445673,2.7177445841152323,12.09780621613123,170.24400438304616,133.8334997108111,10.248174482771248,8.350704995548426,57.37874300561181,13.506905062291338,18.25456013622508,17.509399454421096,2,2,1,1,2,2,3,2,3
47,47,11.490817353732803,21.057593776453473,3.740136884278023,11.469344547679912,171.25320110558775,135.04270532426486,10.57798659810311,8.18547446513989,55.67320406637522,14.889826566860364,18.24792670997701,17.9619089621993,2,2,1,1,2,2,3,2,3
48,48,10.530451929699883,21.52954929277223,5.699839700677082,9.254533055731082,174.10090954248793,138.39073257570774,11.19921582643164,6.981870216929707,54.026927123254794,19.41985281287228,19.89018008759362,14.899022043285036,2,2,1,1,2,2,3,2,3
49,49,10.203286686185544,21.301169537534108,4.170041829837861,10.42874739455109,173.34485404672958,135.00010407147263,10.697692679819198,8.863809990802025,54.715168272358724,17.222602039246425,21.67778595202151,15.016547037282292,2,2,1,2,2,2,4,2,4
50,50,9.865882516324492,22.003110361682655,4.468544271398787,10.77017939382326,171.35115406906775,133.31026142871866,10.162474171703508,9.534612149749307,55.81622038117831,14.90827762409404,21.664445307627176,14.465458581727908,2,2,1,2,2,2,4,2,4
51,51,9.187709066762178,23.411045856638708,3.801455140245109,9.391300856171407,171.18782900125296,130.3255038958253,10.682005499742075,11.03242929321138,57.71943610849392,17.76604552793148,20.025153412899755,15.85603348495878,2,2,1,2,2,2,4,2,4
52,52,9.353253923879967,24.08877771039745,3.836442884492301,8.630772482717756,167.18660165350826,128.3370774746593,10.753707921225782,13.66594881515519,60.86399674524657,13.87520796359405,20.766009683071474,16.932079196365702,2,2,1,2,2,3,5,2,4
53,53,9.419289954401176,24.36184404047491,3.704037890085339,8.182975952192567,166.36169972809896,129.12701844931888,9.480644460814716,12.916817154489166,112.76452568777458,12.11617668246484,20.711816935919472,17.11247303293771,2,2,1,2,2,3,5,2,4
54,54,10.637385312747925,23.910014514655472,3.374591161941348,7.287204043278871,167.46916525054036,127.59726980791277,10.376707422960067,14.976891881293284,99.00608880045577,8.233952865990943,21.043507164736923,19.27295675016431,2,2,1,2,2,3,5,2,4
55,55,10.850822340924713,23.960344693168796,3.5463836988341573,6.978768058253308,167.5566911973439,126.11882424584576,11.197862619883637,15.287121417899755,78.73698444902226,11.030817259185426,20.972244848204582,20.226124725909802,1,2,2,2,3,3,6,2,6
56,56,10.721626591055067,24.128022418994124,5.054090774760521,5.397969922360481,167.54477705440613,126.45636063687718,11.901072150826081,14.125437935424571,67.1981488402461,10.97575854962642,21.506704572150255,19.800284142501596,2,2,1,2,2,3,5,2,4
57,57,10.444601760262826,23.95230880647612,5.78928221701556,3.725990512721373,168.354717484985,129.00651993054157,12.62661702631334,10.551583765536549,82.09845935296421,14.127239455241465,24.05884915295593,19.593077571012216,2,2,1,2,2,3,5,2,4
58,58,9.860690842827157,23.58210365492326,7.716571763899994,2.1093901322405215,169.268063831576,130.67912994259459,12.131005106435566,9.95264537364514,69.07168688567063,18.527836262594775,26.069834648682914,17.955535025575223,2,2,1,2,2,3,5,2,4
59,59,8.567959402782106,22.882990199444553,10.452435225326806,0.4538718629166045,169.04171852433979,131.53679409368243,14.149411859031176,6.969515431282673,67.73108285918154,19.10390423093193,27.546773047895343,17.175336746750602,2,2,1,2,2,3,5,2,4
60,60,9.325531647964631,23.016820212531275,10.036429356295475,2.43607367109521,168.04154667767565,134.74955990760847,14.393794602053731,7.446341195646681,62.24304591351978,19.211843270572132,27.83456087795919,17.282493822357946,2,2,1,2,2,3,5,2,4
61,61,10.323365650793857,22.836664481061923,7.857323046192197,4.826019509517863,166.9764248332194,142.80921173813226,14.792748925203966,2.6252887335267303,53.51922807725481,17.460152401320585,27.973096686169654,18.290635446623263,2,2,1,2,2,2,4,2,4
62,62,12.900249795028552,21.57927320889587,5.777694803168022,5.425008187018858,167.94569933478294,146.8288474503265,17.384920750975056,0.4445673503272758,44.61970883670108,16.54332675295703,30.855114717594034,20.63119814580609,2,2,2,2,3,2,5,3,4
63,63,12.82322318550103,22.40510048705373,7.533344456525066,6.181517469947684,165.9161017334049,143.8358058156755,18.378191903572713,0.33603431938030326,40.25030867328806,15.686599243540371,31.063327756751363,21.026793771375978,2,2,2,2,3,2,5,3,4
64,64,13.660826338078394,22.459028676487346,7.66234831499456,7.298100132611323,167.01576608594976,147.55046704494686,17.961428027856584,-0.24460953819180986,40.95115833659855,13.757494874619141,32.89048928276756,20.981131583756646,2,2,2,2,3,2,5,3,4
65,65,15.3667480155791,22.569358565342707,6.934447784005598,8.849341170882253,168.3853149085742,152.37406310664002,18.748914430103866,0.25793188748508555,39.40900033512369,13.623216190768886,34.62444647297315,21.645902414804432,2,2,2,2,3,2,5,3,4
66,66,14.816115874697486,22.736116832026845,7.71814427107435,8.527210584616167,168.12844466740393,150.88021109189785,19.44634675861053,2.646688101335343,37.67010747717549,12.16434868934067,35.58251546606765,21.67687339042488,2,2,2,2,3,2,5,3,4
67,67,13.269483358101501,23.790635806113503,10.194408366205401,1.330487072036255,168.3531237494865,146.784380789292,20.523596817647217,3.651052830775427,36.8068910511104,11.759230644100398,35.79730423435703,22.03298907289447,2,2,2,2,3,2,5,3,4
68,68,11.434643837800701,24.309036597050365,10.352056058238611,4.430607706532753,166.87204816495588,140.73376199381926,19.919295969155343,-1.6650394739830858,36.629870546867295,10.341803589869642,37.62285599086384,22.105163207254698,2,2,2,2,3,2,5,3,4
69,69,11.3023634887789,26.38546984268592,11.018279474713935,2.1102230984980723,167.97728465865302,146.6311981771066,18.602332392394118,7.121164550217145,33.41696683675411,9.743492501171545,41.032552442382794,22.6010957742092,2,2,2,2,3,2,5,3,4
70,70,11.303500301188471,27.835068261880775,12.262994935006885,1.3010490355047146,167.48944651554885,146.77274013457023,18.553753166316,-9.571311386292791,34.4564690367383,10.317358283809199,41.758547173191104,23.290699437639915,2,2,2,2,3,2,5,3,4
71,71,11.51574896123802,28.905207872194524,10.888601460795819,0.41081180284899466,165.64356830381462,152.5718201689679,19.72977174882817,-6.396722112999981,32.605701606224926,9.01968250504163,42.39048593309994,23.387437481198198,2,2,2,2,3,2,5,3,4
72,72,12.084157957141382,31.949959952984734,10.396385169348058,1.5534002834676623,163.52674532200817,153.4453958342793,19.71610450656371,-4.491909260258296,39.33174834084039,11.317533686894365,42.077902225367566,23.321669085336442,2,2,2,2,3,2,5,3,4
73,73,12.799192320660532,30.074141608255363,8.5196110972549,4.294471379879063,164.8217616227223,154.10724529067795,18.86359364545143,3.0056869459072857,42.31172959621631,14.251419590170002,43.83171309958993,22.627304183662684,2,2,2,2,3,2,5,3,4
74,74,12.495302397746725,31.289383006412343,9.556404435789899,1.2510770412866923,162.3873756776482,152.20049513259863,20.353190599705812,2.525649501535497,41.26520472896257,16.38931513320574,45.673622029413835,23.12091018415163,2,2,2,2,3,2,5,3,4
75,75,12.76309486732808,35.02832118223748,8.350393789739371,7.512507395718759,162.6545553021288,142.95084924056044,21.38391805999686,-3.503676529405965,39.25715996047094,16.165943805972546,46.07578221324616,25.075416169934655,2,2,2,2,3,2,5,3,4
76,76,14.380152318186914,34.06021450882054,6.765764682091585,6.298881433518599,164.25863333243672,149.6169155664945,23.0187798218966,-5.39557336160027,35.83523088064075,15.007441325093566,46.98519150228161,25.45821023881417,2,2,2,2,3,2,5,3,4
77,77,14.880032772238577,33.50072512888567,5.922224781607007,2.9658637706038533,164.21372534701672,150.02787819560916,22.56675871233398,-8.010950722577292,35.09787293516567,13.54208399907617,46.640690023762005,25.541133128334245,2,2,2,2,3,2,5,3,4
78,78,18.034234622601925,31.77980213041387,4.6412706279821805,0.6047320601717063,164.8768296988769,150.9066510124903,24.928316353381035,3.1022114436252366,32.51659599010415,11.213998009428735,49.95584149493321,26.308283360247426,2,2,2,2,3,2,5,3,4
79,79,14.587722766832538,32.71247805098575,11.777598623063103,3.129617968361536,164.69733215159374,140.207639694552,25.55790858850318,-5.040056468627682,31.448773698640792,10.172591888937376,54.07914843256326,27.500226617553697,2,2,2,2,3,2,5,3,4
80,80,16.032058640158475,31.812608314575172,12.835023705024284,0.5466159891658733,164.43337063672385,146.62015102020666,26.116131447830128,-6.061447944426419,31.69027526905154,9.639311089905021,52.04895080783943,27.263101106552554,2,2,2,2,3,2,5,3,4
81,81,14.146770965472642,32.22474004539426,12.454317193369821,1.61317441855032,165.44936600737756,149.24601290844146,24.372637237912755,-7.906499967276545,33.94831360675943,10.073919109911145,51.81100425961344,27.527498038192665,2,2,2,2,3,2,5,3,4
82,82,13.743098384441149,31.77371975596476,11.132611758973015,4.668590545943752,167.3377556444467,149.25335959199523,27.668895543336504,-0.14776236470760296,42.122877312605425,6.544065326076975,54.854696829088155,27.689955826190086,2,2,2,2,3,2,5,3,4
83,83,16.95225968819626,28.592891931636697,7.237563847176692,6.9784091209056,165.06940846850222,156.50671173875415,26.53628309494664,-1.7413388051334664,42.49006715440507,9.092538627860705,56.83270781207219,26.97996995863843,2,2,2,2,3,2,5,3,4
84,84,17.84681029019469,28.38289514155608,6.949868762791428,7.773668617342629,163.33270713522063,155.41505304031492,26.91569630957423,-2.215288274948449,48.49719043729735,9.40715097049383,59.989960281483704,26.679232742632518,2,2,2,2,3,2,5,3,4
85,85,16.542089586439186,26.97922296713665,5.261919622666957,7.4461276567711865,163.64298463492122,154.44476394970675,28.25176190146732,-2.1929739897413754,47.09984886229623,9.763385267542077,61.69905171228349,26.58283496550742,2,2,2,2,3,2,5,3,4
86,86,15.59675620740594,28.512060982261296,4.790179530256545,5.964237772030259,164.6934121623159,155.0042536642692,27.556456772876942,-1.5832446414022172,43.987320175005635,10.648066114808074,60.85591173014592,26.21829632955803,2,2,2,2,3,2,5,3,4
87,87,16.245938831981015,31.062396560998273,8.518581000915553,7.653096286084002,162.95298894405832,156.71424173076994,25.551887102938622,2.514018220830593,54.05225315274252,16.26759893640846,62.55861235475254,23.754490316260824,2,2,2,2,3,2,5,3,4
88,88,21.12231846628362,29.49619336214856,8.606540355056165,7.658503323005956,165.89460356568685,156.0982246378891,23.27535171972295,-0.4924144273453521,49.75254610360193,20.210385113475922,58.98015622168157,25.145086263604966,3,2,2,2,3,2,5,5,6
89,89,22.48004005050311,30.82443861145977,10.617807037946813,6.429799856166033,165.8141817652993,158.3031507031917,23.90928020140467,-1.724886620908876,56.29118028918111,24.563587196196096,59.26796855960346,25.6907804619248,3,2,2,2,3,2,5,5,6
90,90,23.16792232674084,30.818281846581858,12.774430701793037,7.484379350486963,166.38377078056283,159.53938053379528,24.204128466420713,-1.210773355727639,65.20713787967951,30.13310945023676,59.410208294630195,25.928222170898042,3,2,2,2,3,3,6,5,8
91,91,23.04897117936469,33.128751730259495,11.195078669619795,5.508221107436016,165.83100043375464,160.0670554348981,24.261467452024647,-1.5308559886775583,63.679357614390284,48.5281652714022,62.479311461949095,27.152019311522753,3,2,2,2,3,3,6,5,8
92,92,21.4278818860711,33.99507446996815,11.605508146142508,10.625071738868655,165.0562409217801,160.39657221001417,23.508754495047498,-0.536637437155207,71.40481584470129,55.632496959902824,65.65951942946263,27.067238880131477,3,2,2,2,3,3,6,5,8
93,93,22.160524636081952,33.93791465277328,10.567636866091155,11.752501966145731,162.71450595383726,159.17958957981745,29.264088118312543,-2.673062582115506,71.29120569208175,49.05579350863306,62.78258797427186,29.588170212636403,3,2,2,2,3,3,6,5,8
94,94,27.366466595077608,32.425895267383844,8.579944355536913,13.723739238166889,162.4380930099331,155.48964054470844,32.98889170311077,-4.119425469720028,71.21287325222372,39.64559570930055,59.862538644619406,33.09928414297349,3,2,2,2,3,3,6,5,8
95,95,30.399316794273506,31.90130638568991,9.467652808040684,13.80445257415245,162.15303095390485,154.36190622089975,34.31805549032171,-0.9029981331484294,76.69349520811566,38.482967094782936,59.41211906581621,34.16184878122897,3,2,2,2,3,3,6,5,8
96,96,32.2882397800417,32.92866246104817,11.161924340368811,15.614183249782203,162.30882253806584,154.88296798836294,34.52542575344364,-0.6928470572371737,94.76151790166311,48.2414493422321,57.88644791984399,36.12519694284891,3,2,2,2,3,3,6,5,8
97,97,33.99203137393458,34.161205610910976,12.760649849766942,15.951974489155837,163.3533432189298,157.08952547617275,33.60347888428964,-0.2907763796471272,92.72743792904362,53.61146426692173,58.87491913349895,36.54526714136169,3,2,2,2,3,3,6,5,8
98,98,32.73299966875695,39.08762440670697,9.73593889713042,17.76439693440678,163.06357074810947,158.96462424691234,31.180409569973705,-1.3013626952972572,91.9992983139446,61.35499816941498,57.427088181750264,37.18482610026775,3,2,2,2,3,3,6,5,8
99,99,28.834701555713888,41.501799727056294,4.484835493700246,14.555410465869858,159.54562091009862,157.76063867247169,35.52593431345284,-4.911707294333496,69.42976180635712,30.013591648995458,55.18265540138471,39.350541973339574,3,2,2,2,3,3,6,5,8
100,100,15.764257932334885,41.561355133862946,7.228064382951836,14.04645910028674,154.89249379257242,142.54958585700425,44.979922582693206,28.519527013557905,71.50166847003257,37.350871645554236,64.59433372399003,36.616377936671114,2,2,2,2,3,3,6,3,6
101,101,8.791502723171018,38.62129659938669,6.299865464823348,17.85074694064479,152.81203732246848,137.46741963705435,47.69407403556308,64.07760459082982,70.44460289095234,34.23747268734172,62.519220354159444,36.62989434294099,2,2,2,2,3,3,6,3,6
102,102,8.184993054529018,37.2181732311069,7.571060517874551,18.422724901250994,150.37080889096123,138.26074588093834,48.322965381065316,33.98774963015893,73.12798928735103,39.83791450723743,62.16591910047221,36.35948568502964,2,2,2,2,3,3,6,3,6
103,103,6.958369410992242,38.16256336045845,7.483591731579685,12.457745894560308,152.39711020817626,135.65249548454318,47.808926774781156,14.216993149606054,72.71255964834532,37.3268362640888,61.88653023250974,36.29880342811402,2,2,2,2,3,3,6,3,6
104,104,7.38610210898098,40.29902668537672,7.561310922277033,8.115178075228963,152.53639064433767,142.79634844730265,47.35660371619858,14.387508594204547,74.5186674904283,39.351915814205455,62.134094219039696,36.08111466911939,2,2,2,2,3,3,6,3,6
105,105,6.401687786950897,41.369124372146395,9.130315913243512,5.456250022054102,152.71728308584434,140.6208314366726,46.8955064619649,15.985766275342371,75.06212224924717,41.96739866724346,63.69066767849924,35.013372993132045,2,2,2,2,3,3,6,3,6
106,106,5.467732910372008,40.98763630283296,10.13592686273181,5.210893387450876,151.3694185738319,140.62717333094398,43.67246421521398,10.164400663426619,76.06639771534365,43.133128257752674,62.728671392660246,33.29709953822722,2,2,2,2,3,3,6,3,6
107,107,5.521668313759769,40.921201834494205,9.992633001213648,3.776496893292584,150.90046585733205,142.27663828763013,42.68159403577167,7.157142391288346,76.76164576837293,41.51467853449543,61.24998141745333,33.248110568713905,2,2,2,2,3,3,6,3,6
108,108,5.704175620981567,40.20154578702324,10.237554702980463,1.8161709952002671,150.69773418005033,146.65405471261423,40.9228897797837,3.363754919846457,76.82646657382247,41.19817374136451,59.652985343670636,33.294796058256054,2,2,2,2,3,3,6,3,6
109,109,4.578127134499192,40.938958600747895,11.530754690085047,2.511871513900266,151.16082505428645,150.1863409892002,38.45258992557061,0.3478141274029838,82.96015085413278,48.49465569065737,59.59367888272455,32.208670778286354,2,2,2,2,3,3,6,3,6
110,110,5.0228400764949805,40.054470095613524,11.181271556737705,1.7613276329203509,151.3604753049541,147.49882261377792,40.95267668396198,3.1920912503250634,83.10567340537838,49.58087408867263,58.42843213321815,32.29777394888682,2,2,2,2,3,3,6,3,6
111,111,3.0234550036045658,39.411938191092425,11.677423741148578,1.9957761712845146,150.50775824401057,147.75473418322795,37.45369497819368,3.3361883896072584,81.54669689068405,47.72415857845411,59.78974461682962,30.836411929728108,2,2,2,2,3,3,6,3,6
112,112,3.196472685446943,39.21502604164237,10.521395275238483,2.82081316458143,150.97440635927458,146.7156420772179,37.229832773639146,0.5047212238619352,77.07078463616888,42.81142817934793,60.400902454585705,31.265296776999104,2,2,2,2,3,3,6,3,6
113,113,4.289689608410312,37.97949282193623,8.62119593360624,5.062156042555834,150.11360223352415,146.34969320248538,38.87984531400568,0.36979365465958836,76.07190239012438,40.291190777153474,61.41480066576702,32.26316239954086,2,2,2,2,3,3,6,3,6
